1 2 5.664709 0.9952568 1.954979 2.731872 -2.036931 0.002075363
1 2 6.093854 1.362842 3.109394 2.818778 -2.128711 0.0004644712
1 1 2.059894 1.561416 0.1481072 0.7168385 -1.663770 0.005710596
1 1 2.574868 2.297781 0.8012995 0.8630252 -2.283049 0.02032646
1 1 2.603477 1.86709 0.1388682 1.121555 -2.011796 0.01969176
1 1 2.603477 1.959360 0.6149036 0.5315655 -2.580749 0.03579256
1 1 2.717916 1.712909 0.3557737 0.4387286 -3.168966 0.01099769
1 1 2.803745 2.173959 0.4681119 1.125901 -1.176695 0.004822203
1 1 2.889574 2.358199 0.3900738 0.9785978 -2.823358 0.0260996
1 1 2.946793 2.419513 0.3874263 0.7164831 -2.194240 0.03520356
1 1 2.975403 2.542440 0.5183241 1.003802 -3.811586 0.004236644
1 1 3.089841 2.11145 0.5448533 1.306245 -2.759120 0.02882967
1 1 3.147061 2.265034 0.2618507 0.3730510 -5.588885 0.0001410787
1 1 3.20428 2.326348 0.1904405 1.818035 -2.476089 0.01009011
1 1 3.290109 3.064206 1.043257 1.263088 -2.215841 0.01173319
1 1 3.318718 3.002593 0.840949 0.4355766 -1.967191 0.02074404
1 1 3.318718 3.371671 0.2008680 0.8558215 -2.264754 0.006213593
1 1 3.347328 2.571902 0.9349083 0.113471 -2.460503 0.0162378
1 1 3.404547 3.186834 1.381776 0.1440707 -1.932012 0.007844975
1 1 3.433157 2.479334 0.3226801 1.711657 -1.810051 0.00801977
1 1 3.433157 2.848412 0.8515662 0.2419677 -1.568743 0.01516652
1 1 3.604815 3.493702 0.4732897 2.752861 -1.032740 0.0004795131
1 1 3.662034 2.909129 0.9203471 0.4088694 -1.230935 0.01191797
1 1 3.662034 3.370477 0.6187759 0.8409886 -2.698638 0.01005812
1 1 3.662034 3.370477 1.443929 -0.4541576 -2.865876 0.003885015
1 1 3.719253 2.509095 0.8066942 1.354797 -2.691555 0.03335658
1 1 3.747863 2.539752 0.8741333 2.080827 -3.123323 0.006833759
1 1 3.776473 3.124027 0.9097481 0.3258711 -3.12268 0.01543020
1 1 3.833692 2.631723 1.007688 0.6722122 -3.082278 0.02437913
1 1 3.919521 3.092772 0.7074491 2.006957 -2.446831 0.006952514
1 1 3.97674 3.430895 1.376517 0.7209403 -1.006126 0.006470256
1 1 4.205617 2.476646 0.4034382 1.345508 -3.498009 0.006877196
1 1 4.262837 2.999308 0.09921941 2.673532 -4.303182 0.0002997893
1 1 4.291446 3.491313 1.034054 1.114590 -0.989062 0.0054856
1 1 4.291446 3.860391 1.769229 -0.6788855 -2.230007 0.001852898
1 1 4.320056 2.968353 0.995792 0.2913927 -2.828146 0.01341366
1 1 4.320056 3.152892 1.053947 1.121070 -1.755331 0.009221345
1 1 4.320056 3.429701 0.9005091 0.730588 -3.71078 0.004939598
1 1 4.348666 3.829436 2.253225 -1.090001 -1.524870 0.0007199163
1 1 4.377275 3.675554 1.231067 1.583304 -2.066773 0.004191588
1 1 4.405885 2.783515 1.007733 1.469576 -2.314053 0.007688286
1 1 4.434495 3.18325 1.535295 0.9441331 -0.9212 0.005548073
1 1 4.463104 3.213907 0.9838693 0.9872094 -3.881785 0.004401895
1 1 4.463104 3.952064 1.697828 0.793226 -2.191232 0.002605497
1 1 4.491714 3.152295 1.400426 0.3463576 -3.004931 0.008135443
1 1 4.520323 4.105647 1.827402 0.8667722 -0.2897062 0.0007792837
1 1 4.634762 4.043736 1.282613 0.8749495 -4.219099 0.001000046
1 1 4.691981 2.813276 0.872882 1.918644 -0.9828305 0.002053062
1 1 4.77781 4.566099 2.011168 -0.6639407 -2.883553 0.0004948927
1 1 4.978078 4.872968 2.134124 -0.1703775 -1.453129 0.0006401237
1 1 5.006687 4.626816 2.286238 -0.1591002 -0.8536485 0.0007002722
1 1 5.493051 3.394863 1.60812 2.465670 -0.7013852 0.0005134949
2 2 2.603477 0.7598552 -1.035213 0.747267 -2.252738 0.001617939
2 2 2.918183 1.281621 -0.1664665 -0.415392 -1.998228 0.006773952
2 2 3.061232 1.342637 -0.5115951 -0.3381119 -2.406216 0.008117427
2 2 3.261499 1.280427 -0.09237253 -0.6625936 -2.304679 0.007946126
2 2 3.576205 0.9717665 -1.238773 1.246455 -1.604043 0.001366799
2 2 3.576205 0.9717665 -0.5511449 0.7186042 -1.338807 0.005454511
2 2 3.633425 1.771237 0.3664542 -0.5575744 -0.7214839 0.006967863
2 2 3.776473 2.016792 0.4232943 -0.07997407 -1.437847 0.01300688
2 2 3.833692 1.063140 -0.1398738 0.4078075 -1.910910 0.02257020
2 2 3.919521 1.708729 0.03061907 -0.2259508 -2.440387 0.01174627
2 2 4.00535 1.985239 0.7724303 -1.061738 -1.809208 0.003356626
2 2 4.033960 0.9086609 0.4909411 -0.350829 -0.7151317 0.004932284
2 2 4.033960 1.000930 0.6231626 -1.173188 -2.116947 0.004940749
2 2 4.033960 1.185470 0.3375034 0.08584609 -0.8633108 0.007923045
2 2 4.062569 1.031587 0.2092622 -0.07766205 -2.062174 0.0192727
2 2 4.062569 1.123857 -0.4149068 0.5077719 -1.852450 0.02183823
2 2 4.062569 1.677474 0.5159479 -0.7270286 -1.032588 0.007829251
2 2 4.177008 1.431024 0.4631063 0.3452300 -3.162988 0.006111675
2 2 4.205617 1.184872 -0.2786959 0.2155565 -2.266832 0.02060702
2 2 4.320056 1.215231 -0.003635764 -0.1338874 -1.370914 0.02008850
2 2 4.320056 1.307500 0.4723996 -0.558446 -2.106576 0.01511721
2 2 4.405885 0.7535842 -0.3883595 0.8644702 -2.626698 0.004039991
2 2 4.491714 1.583712 0.1841021 -1.685007 -3.051225 0.0009106536
2 2 4.634762 0.9065706 -0.04983147 -0.3928508 -2.369297 0.01392633
2 2 4.663372 0.6604188 -0.6541081 -0.462663 -2.739156 0.003454357
2 2 4.892249 1.090214 0.5624239 0.2409537 -2.165257 0.01713682
2 2 4.978078 1.089915 0.9075706 -0.9400904 -2.417026 0.006574752
2 2 5.006687 0.2901461 -0.3525096 -0.3171051 -3.791428 0.000731643
2 2 5.006687 0.936033 -0.2521123 0.6807657 -1.412887 0.007651016
2 2 5.092516 0.5666562 0.3205388 0.3887752 -1.230085 0.009090286
2 2 5.121126 0.8741219 0.7846424 0.1366116 -2.326125 0.0147971
2 2 5.149736 1.273857 0.4870515 1.071746 -0.4525949 0.001686187
2 2 5.206955 1.427441 1.648067 -1.135366 -2.414612 0.002125006
2 2 5.264174 1.027407 0.7780237 0.3911973 -0.4698554 0.003006981
2 2 5.321393 0.9041816 0.4421704 0.3377028 -1.709144 0.01572776
2 2 5.321393 0.9964512 -0.1819986 -0.5657453 -2.399783 0.006687168
2 2 5.378613 0.7809565 -0.2374968 0.5481336 -1.160460 0.007384028
2 2 5.378613 1.150035 1.116543 -0.3969574 -1.479738 0.004607969
2 2 5.550271 1.057168 0.2305962 0.1643877 -2.282749 0.01206778
2 2 5.550271 1.333977 0.6960236 0.2914285 -2.262895 0.01074088
2 2 5.750538 0.2568015 0.3484371 0.04804161 -3.661922 0.000767937
2 2 5.893586 0.5946256 1.156364 -1.268076 -2.064349 0.001593163
2 2 6.008025 0.9017927 0.6591212 -0.2094855 -2.631625 0.00620049
2 2 6.151073 1.055078 1.752707 -1.461186 -1.460690 0.000556519
2 2 6.179683 0.9011955 1.761991 -1.730265 -2.558492 0.0005730013
2 2 6.179683 0.3475780 0.2122716 1.137621 -1.519021 0.001979897
2 2 6.265512 0.9931665 1.139155 1.246678 -0.3055483 0.0004139423
2 2 6.322731 0.9622109 0.3166583 0.8458901 -1.840951 0.003069811
2 2 6.580218 1.330393 0.8495428 -0.2319598 -2.319155 0.002356122
2 2 6.608827 0.2538154 1.049393 0.7711787 -2.138379 0.0008512968
2 1 3.061232 2.357602 -0.0886 -0.3207127 -1.111635 0.003997477
2 1 3.261499 1.464966 -0.7906084 0.2514251 -2.367912 0.01044948
2 1 3.576205 1.525384 -0.6517319 0.6064425 -1.970437 0.01089787
2 1 3.604815 2.847815 -0.2459726 -0.2514144 -1.245400 0.005350935
2 1 3.690644 2.386169 -0.0805941 0.1592313 -0.969933 0.006744574
2 1 4.00535 2.354317 -0.7615669 2.195321 -0.4895162 0.0004142744
2 1 4.00535 3.184743 0.4284268 -0.5738287 -2.168893 0.006550589
2 1 4.091179 2.446288 -0.4217242 0.6283509 -2.337505 0.006703314
2 1 4.205617 3.122533 0.02249605 -0.09945808 -2.840436 0.01341917
2 1 4.262837 2.814769 0.0410647 -0.1413206 -2.415204 0.01579603
2 1 4.291446 2.107270 0.01341043 -0.5235297 -1.208579 0.008492106
2 1 4.463104 2.844829 -0.09511898 0.0668466 -1.933375 0.008493288
2 1 4.463104 3.306177 0.1534120 -0.7504715 -3.123584 0.004176048
2 1 4.463104 3.398446 -0.2644687 -0.8196867 -2.862326 0.003897318
2 1 4.491714 2.875486 -0.3714938 0.06421391 -2.69788 0.01430654
2 1 4.606152 2.629036 -0.4930982 1.189258 -2.598110 0.009729934
2 1 4.606152 2.721305 -0.6359278 1.736059 -2.488122 0.01058159
2 1 4.634762 2.936501 -0.6478596 0.4195716 -3.748865 0.004635934
2 1 4.77781 2.905247 -0.8501586 1.604364 -1.852669 0.01463399
2 1 4.892249 2.843336 -0.8448455 0.5285353 -3.510612 0.007759226
2 1 5.006687 2.412346 -0.4057396 2.003150 -1.734744 0.00863918
2 1 5.006687 2.504616 -0.4110436 0.9554987 -1.223689 0.002713986
2 1 5.006687 2.781425 -1.252109 1.092868 -3.924522 0.002613894
2 1 5.035297 2.073925 -0.8671867 1.717399 -2.06786 0.009293683
2 1 5.149736 2.657901 -0.9677646 1.632365 -2.412478 0.01466474
2 1 5.149736 3.949675 1.158388 -0.3313457 -0.942117 0.001194982
2 1 5.235565 3.211220 -1.135782 2.310183 -1.665039 0.001573593
2 1 5.264174 2.965068 -0.9149048 0.6143619 -3.309162 0.009230354
2 1 5.264174 3.149607 -0.3066479 1.187190 -2.238880 0.0066196
2 1 5.292784 2.073029 -0.03803491 1.475818 -2.180999 0.00545734
2 1 5.321393 1.919147 -1.74782 2.360935 -4.735477 0.0001618505
2 1 5.378613 2.441809 -1.295648 1.619441 -1.923956 0.00769564
2 1 5.407222 3.76424 -1.16494 1.799881 -5.11547 0.0001548924
2 1 5.464442 2.995128 -0.3634607 0.1292470 -3.355683 0.007553294
2 1 5.464442 3.271936 -0.3106100 0.2421356 -2.345303 0.005247955
2 1 5.6361 3.271339 0.2421578 -2.014382 -2.709829 0.0004032937
2 1 5.693319 3.055844 -0.3634426 -0.1473602 -2.688317 0.00542493
2 1 5.693319 4.255349 0.04894444 1.745089 -1.971885 0.0005160582
2 1 5.721928 3.086501 0.1853359 -0.2871198 -3.826723 0.001416684
2 1 5.750538 3.486237 -0.3873062 -0.7951583 -1.688603 0.001178212
2 1 5.807757 2.255777 -0.8657995 0.9630467 -2.650768 0.003834641
2 1 5.864977 3.516595 -0.7998738 1.368425 0.06253836 0.0001912865
2 1 5.893586 3.454982 0.0980226 -0.6345107 -1.667858 0.001191709
2 1 5.979415 2.347449 -1.349777 1.262987 -4.775838 0.0004085405
2 1 6.093854 3.854121 0.6970133 -1.723525 -2.206877 0.000389683
2 1 6.122463 3.423430 -1.203148 0.6431555 -3.291918 0.001500655
2 1 6.208292 2.408166 -1.212234 2.038829 -1.333187 0.001115727
2 1 6.265512 2.37721 -0.8657632 0.5752636 -2.923188 0.002500992
2 1 6.43717 2.007535 -1.391984 2.526754 -2.426004 0.000466325
2 1 6.608827 4.405946 -0.1519673 0.8520784 -1.965743 0.0002752678
